,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.7528418257179021,0.9323673207636787,0.8440036068530208,0.9153206069505629,0.9978655282817502,0.025643806053974583,0.07616786572485763
1,0.7502103248146702,0.9363781923645333,0.8411552346570397,0.9137254901960784,1.0,0.0,0.0
2,0.7292274884363549,0.9154291465063348,0.8385933273219116,0.912211868563021,1.0,0.0,0.0
3,0.7636768196202531,0.9449665080773025,0.8574007220216606,0.9230769230769231,1.0,0.10350983390135313,0.11180339887498948
4,0.7759428879310345,0.9364589238718578,0.8375451263537906,0.9115913555992141,1.0,0.0,0.0
