,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.7906458333333333,0.7770507273328144,0.7129032258064516,0.7261538461538461,0.7375,0.42483098448432066,0.7116295852946719
1,0.7774147003904261,0.8023498614591258,0.7087378640776699,0.7428571428571429,0.7558139534883721,0.4075820796550991,0.7007162230595703
2,0.7890076845973939,0.8130275499971559,0.7032258064516129,0.7386363636363636,0.7926829268292683,0.4040183190305422,0.6912173971650805
3,0.7838618537572742,0.8117811361833043,0.6990291262135923,0.7207207207207207,0.718562874251497,0.39441967448891435,0.6969856421831534
4,0.7864539306846999,0.7839296610463716,0.7249190938511327,0.7619047619047619,0.8047337278106509,0.4419057144004552,0.7112191145558111
