 ,AUROC,AUPRC,accuracy
0,0.94382311,0.892590355,0.87561084
1,0.952555388,0.914747058,0.899600178
2,0.953646122,0.898575913,0.887555556
3,0.947573383,0.902072062,0.885828521
4,0.945579858,0.896504489,0.882666667
