 ,AUROC,AUPRC,accuracy
0,0.826205973,0.480207687,0.952380952
1,0.857786274,0.343071977,0.956416465
2,0.826191792,0.384096217,0.937046005
3,0.85189166,0.484660186,0.93866021
4,0.787090857,0.30578129,0.947538337
