 ,AUROC,AUPRC,accuracy
0,0.869732166,0.231524397,0.980613893
1,0.914590348,0.343639804,0.983023444
2,0.915040829,0.392605278,0.974130962
3,0.83932326,0.25033406,0.97170574
4,0.842374544,0.358886083,0.96523848
