 ,AUROC,AUPRC,accuracy
0,0.906959494,0.458421714,0.946923077
1,0.921138211,0.516503814,0.951538462
2,0.911500816,0.472304595,0.946153846
3,0.888259501,0.507718283,0.943076923
4,0.895841153,0.450836242,0.939183988
