 ,AUROC,AUPRC,accuracy
0,0.663461538,0.939235679,0.866666667
1,0.57,0.869753749,0.862068966
2,0.611111111,0.964505407,0.827586207
3,0.611111111,0.957946783,0.931034483
4,0.508333333,0.820443405,0.793103448
