 ,AUROC,AUPRC,accuracy
0,0.992021031,0.978594444,0.961451247
1,0.991768344,0.987519908,0.963718821
2,0.995408274,0.99278294,0.968253968
3,0.9984591,0.997482598,0.9569161
4,0.99097677,0.982423625,0.970454545
