 ,AUROC,AUPRC,accuracy
0,0.925449005,0.896049986,0.857957245
1,0.924204182,0.902460111,0.844180523
2,0.933971474,0.901423376,0.862232779
3,0.911982593,0.885405003,0.847030879
4,0.91277256,0.884701995,0.842280285
