 ,AUROC,AUPRC,accuracy
0,0.737327189,0.932513221,0.815789474
1,0.654411765,0.943999887,0.105263158
2,0.643939394,0.943637175,0.864864865
3,0.816176471,0.977363489,0.815789474
4,0.7375,0.939444911,0.864864865
