 ,AUROC,AUPRC,accuracy
0,0.875482625,0.645228734,0.983846154
1,0.894037444,0.704253133,0.98691301
2,0.8936,0.709238428,0.979214781
3,0.929130262,0.632698314,0.979984604
4,0.864268475,0.635229876,0.971516551
