 ,AUROC,AUPRC,accuracy
0,0.835685273,0.827792506,0.767741935
1,0.837764817,0.831842477,0.796116505
2,0.801541667,0.793670543,0.732258065
3,0.80869936,0.783050463,0.741100324
4,0.840931948,0.854590171,0.786407767
