 ,AUROC,AUPRC,accuracy
0,0.928412424,0.754496362,0.903139013
1,0.915447815,0.755958938,0.901345291
2,0.929045504,0.774056051,0.916591928
3,0.946641533,0.80260535,0.926457399
4,0.944243649,0.825377869,0.920179372
