 ,AUROC,AUPRC,accuracy
0,0.849306374,0.974345459,0.864516129
1,0.820169082,0.931992481,0.809061489
2,0.855370384,0.961642662,0.835483871
3,0.861339395,0.972921811,0.867313916
4,0.832428293,0.954520647,0.83171521
