 ,AUROC,AUPRC,accuracy
0,0.809135769,0.879279033,0.764516129
1,0.839076557,0.848547041,0.766990291
2,0.833475585,0.891204308,0.748387097
3,0.816643221,0.876934066,0.766990291
4,0.823700197,0.872584101,0.757281553
