 ,AUROC,AUPRC,accuracy
0,0.84908768,0.481680228,0.964044944
1,0.847620763,0.450669114,0.964794007
2,0.866822972,0.616563763,0.970037453
3,0.86026013,0.542102798,0.96329588
4,0.861818962,0.637045522,0.964767616
