 ,AUROC,AUPRC,accuracy
0,0.813301915,0.781549516,0.752631579
1,0.83973361,0.819041871,0.748681898
2,0.822802469,0.833212841,0.738596491
3,0.81553578,0.807711647,0.717047452
4,0.816732575,0.800365401,0.74340949
