 ,AUROC,AUPRC,accuracy
0,0.90785169,0.593661744,0.943462898
1,0.957983193,0.735591726,0.961130742
2,0.935475305,0.55635759,0.961130742
3,0.917110266,0.594323588,0.946996466
4,0.944863732,0.612450575,0.954063604
