 ,AUROC,AUPRC,accuracy
0,0.90933294,0.727111153,0.920395667
1,0.907442609,0.703961057,0.924634951
2,0.908541895,0.751464078,0.919415646
3,0.912371759,0.716760875,0.919924635
4,0.909189655,0.733331431,0.922243167
