 ,AUROC,AUPRC,accuracy
0,0.631975446,0.332474632,0.961077844
1,0.624944196,0.341658206,0.95508982
2,0.632087054,0.332267742,0.944610778
3,0.616685268,0.359907766,0.958083832
4,0.603571429,0.335754086,0.961077844
