 ,AUROC,AUPRC,accuracy
0,0.825584999,0.524164434,0.867620751
1,0.792706235,0.483177754,0.872987478
2,0.836071078,0.491916899,0.871198569
3,0.836458495,0.506738487,0.874776386
4,0.840900873,0.521423132,0.881932021
