 ,AUROC,AUPRC,accuracy
0,0.871957672,0.664624368,0.971830986
1,0.899470899,0.688932652,0.971830986
2,0.899470899,0.720395136,0.964788732
3,0.863492063,0.712748335,0.971830986
4,0.911111111,0.674698516,0.971830986
