 ,AUROC,AUPRC,accuracy
0,0.925216282,0.811651566,0.864837398
1,0.923404018,0.824117688,0.858739837
2,0.924173471,0.805794333,0.864837398
3,0.91702566,0.786515006,0.851626016
4,0.920093347,0.808463859,0.842479675
