 ,AUROC,AUPRC,accuracy
0,0.830732293,0.879984217,0.776119403
1,0.855462185,0.899738869,0.78358209
2,0.855222089,0.898212067,0.798507463
3,0.841056423,0.885191343,0.78358209
4,0.867226891,0.918218729,0.776119403
