 ,AUROC,AUPRC,accuracy
0,0.868811881,0.356783617,0.935384615
1,0.887376238,0.445934788,0.927692308
2,0.890189019,0.406461925,0.932307692
3,0.874887489,0.436908497,0.923076923
4,0.891389139,0.421915362,0.916923077
