 ,AUROC,AUPRC,accuracy
0,0.819920367,0.248778581,0.95
1,0.80851834,0.216920609,0.951612903
2,0.799589768,0.159147936,0.938709677
3,0.8058639,0.198801468,0.95483871
4,0.806165541,0.189884746,0.951612903
