 ,AUROC,AUPRC,accuracy
0,0.946398587,0.922674868,0.877192982
1,0.951250172,0.925540738,0.888544892
2,0.949511401,0.925536135,0.8875129
3,0.946621095,0.920506742,0.891640867
4,0.953447722,0.93220121,0.898864809
