 ,AUROC,AUPRC,accuracy
0,0.977612565,0.990902052,0.938856016
1,0.977005236,0.990108698,0.946745562
2,0.975853403,0.990580899,0.952662722
3,0.979371728,0.99254329,0.948717949
4,0.980712042,0.991703272,0.954635108
