 ,AUROC,AUPRC,accuracy
0,0.384615385,0.882543525,0.8
1,0.615384615,0.930792498,0.4
2,0.692307692,0.950175892,0.133333333
3,0.230769231,0.818990411,0.8
4,0.461538462,0.90314792,0.8
