 ,AUROC,AUPRC,accuracy
0,0.922345011,0.760698234,0.903225806
1,0.925738261,0.786413259,0.901433692
2,0.928741746,0.785100529,0.897849462
3,0.925738261,0.770232766,0.901433692
4,0.927411959,0.788129643,0.903225806
