 ,AUROC,AUPRC,accuracy
0,0.558823529,0.931324948,0.894736842
1,0.852941176,0.982207068,0.315789474
2,0.088235294,0.791597192,0.105263158
3,0.764705882,0.972173152,0.789473684
4,0.088235294,0.75679327,0.842105263
