 ,AUROC,AUPRC,accuracy
0,0.865695693,0.635207901,0.904896422
1,0.866354199,0.633301798,0.911487759
2,0.873737217,0.656084777,0.9086629
3,0.858335916,0.64020753,0.900188324
4,0.863906105,0.603512659,0.898305085
