 ,AUROC,AUPRC,accuracy
0,0.684925773,0.449060855,0.899159664
1,0.688748744,0.445019523,0.897478992
2,0.686795401,0.408346986,0.902521008
3,0.662462328,0.411646422,0.900840336
4,0.687465119,0.444801289,0.905882353
