 ,AUROC,AUPRC,accuracy
0,0.799180328,0.878162944,0.693069307
1,0.806557377,0.88400562,0.722772277
2,0.813114754,0.888593434,0.693069307
3,0.812295082,0.891238046,0.722772277
4,0.815983607,0.89253847,0.712871287
