 ,AUROC,AUPRC,accuracy
0,0.866120219,0.702109049,0.838709677
1,0.872329856,0.688150191,0.870967742
2,0.850471932,0.701655405,0.832258065
3,0.841033284,0.654658057,0.825806452
4,0.858917039,0.726884458,0.877419355
