Experiment,AUROC,AUPRC,accuracy
0,0.841198072555138,0.9377845567696861,0.7569169960474308
1,0.8820367454068241,0.9550788324320436,0.8260869565217391
2,0.8813540920244066,0.9604938254157351,0.766798418972332
3,0.8553078880407126,0.9420940026047514,0.7569169960474308
4,0.8704513232514177,0.9450396887567056,0.7865612648221344
