Experiment,AUROC,AUPRC,accuracy
0,0.8861050389552155,0.8022300397809414,0.8057851239669421
1,0.8861448246380313,0.7983081658982795,0.7768595041322314
2,0.8856259730744575,0.8081781463178415,0.7861570247933884
3,0.863456090651558,0.7732948476846698,0.7913223140495868
4,0.8856537705098406,0.7903552539346238,0.7789256198347108
