,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.7818932858642567,0.633410396642486,0.7516129032258064,0.6169154228855721,0.5688073394495413,0.4385070474687183,0.6956369179545113
1,0.7646395400265369,0.6321012170810532,0.7152103559870551,0.6239316239316239,0.6134453781512605,0.395022166742916,0.6912609225039282
2,0.7920394736842106,0.6901464572249518,0.7387096774193549,0.6267281105990783,0.5666666666666667,0.4349395511435312,0.6929469233617328
3,0.7512205754141238,0.6934263498392126,0.7055016181229773,0.5472636815920398,0.4435483870967742,0.3678707790402492,0.6251416578784329
4,0.8258088299071906,0.7634610807699698,0.7702265372168284,0.702928870292887,0.6666666666666666,0.518531827828696,0.7490127077893088
