,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.8627342712184504,0.9905884405569958,0.9552772808586762,0.9768946395563771,0.9981114258734656,0.3848931403745945,0.43137984529363604
1,0.8791239002932553,0.9916794475864742,0.9525939177101967,0.9754288363467779,0.9962121212121212,0.3850737977564531,0.4570374018674701
2,0.8457301482942509,0.9850248500103101,0.9543828264758497,0.9762900976290098,0.9971509971509972,0.4567025411478157,0.5106792904714412
3,0.8129805113534775,0.9866144043267909,0.9615384615384616,0.9802480477721636,0.996265172735761,0.32421430114786354,0.4117973417573593
4,0.8519254072976976,0.9891242262263242,0.9570277529095792,0.977818853974122,0.9971724787935909,0.37975861977471437,0.44257560425006764
