,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.8043124999999999,0.7905078731263158,0.7290322580645161,0.75,0.7875,0.45815469772401685,0.7245688373094719
1,0.8147810218978102,0.8365093517912467,0.7475728155339806,0.7833333333333333,0.8197674418604651,0.48517637134490954,0.7338483194548645
2,0.8335699966588707,0.8438562300795778,0.7483870967741936,0.7719298245614035,0.8048780487804879,0.49445712417942217,0.7424865889571044
3,0.8093742093278231,0.8322689121071887,0.7249190938511327,0.746268656716418,0.7485029940119761,0.4459306185331607,0.7223874560582577
4,0.8285291631445477,0.7967466379014614,0.7766990291262136,0.8099173553719008,0.8698224852071006,0.5500305731688655,0.760138573476951
