method,CYP450_CYP2C19.csv,Cardiotoxicity_Cardiotoxicity-10.csv,Carcinogenicity_Carcinogenicity.csv,Endocrine Disruption_NR-aromatase.csv,Hepatotoxicity_Hepatotoxicity.csv,Developmental and Reproductive Toxicity_Developmental Toxicity.csv,Clinical Toxicity_Clinical toxicity.csv,Endocrine Disruption_SR-p53.csv,Endocrine Disruption_NR-AhR.csv,Endocrine Disruption_NR-AR-LBD.csv,Irritation and Corrosion_Eye Corrosion.csv,Endocrine Disruption_SR-ARE.csv,Cardiotoxicity_Cardiotoxicity-5.csv,Endocrine Disruption_NR-ER.csv,Cardiotoxicity_Cardiotoxicity-1.csv,CYP450_CYP2D6.csv,Respiratory Toxicity_Respiratory Toxicity.csv,CYP450_CYP3A4.csv,Endocrine Disruption_NR-ER-LBD.csv,CYP450_CYP1A2.csv,Developmental and Reproductive Toxicity_Reproductive Toxicity.csv,Endocrine Disruption_NR-PPAR-gamma.csv,Endocrine Disruption_NR-AR.csv,Mutagenicity_Ames Mutagenicity.csv,Cardiotoxicity_Cardiotoxicity-30.csv,Irritation and Corrosion_Eye Irritation.csv,Endocrine Disruption_SR-ATAD5.csv,CYP450_CYP2C9.csv,Endocrine Disruption_SR-HSE.csv,Endocrine Disruption_SR-MMP.csv
ExtraTree,0.9125846999920146,0.6805547198706716,0.6964429158606016,0.9893182260379983,0.8031505702536368,0.2363974896516913,0.9750215462756611,0.9886000799508803,0.9821005616048775,0.9926719809808363,0.9925971084496619,0.9558457690457528,0.8069325994079495,0.927400011800896,0.9485438137739685,0.9741859974161196,0.8147867966780712,0.9536140478762434,0.983473995384881,0.961241909471456,0.24561067288562746,0.9916535042237458,0.9857027567946137,0.8787265967406592,0.4658682370383477,0.9407709366240804,0.9918307372359546,0.958612948048633,0.9806181849800618,0.9787340791224427
DF,0.9143061060551613,0.6713329180674364,0.6802635178198793,0.989782239494776,0.804712555954301,0.22234083734441748,0.972227032959105,0.9889634010021554,0.9819952221809064,0.9935920676338743,0.9939143125343041,0.9542156261458867,0.7946425816592029,0.9308874111386016,0.9435588095315725,0.9751719136973301,0.8024423885993535,0.9582442661611461,0.9856746032978062,0.9655942123636437,0.22961575436174972,0.9910385192506173,0.9864162399344574,0.8785291567578953,0.44821686960830415,0.9510842986356274,0.9914114912282856,0.9620473265811175,0.9810860957365086,0.9810405209706398
XGB,0.8991561700570394,0.5887230919784094,0.6313552578747554,0.9858980016947791,0.750598959548144,0.13714464353783234,0.9676693550270702,0.9837915725406725,0.976923887763783,0.9909486858154886,0.9881846125241898,0.9438365679548284,0.7644100770914302,0.9351872924155644,0.9093718740650351,0.9656612878843058,0.7164982356270406,0.9416108049506529,0.9839996840170873,0.9528315047237426,0.19524283889801125,0.9905034543895068,0.9857298736942305,0.8051881388004917,0.38334743657469705,0.9252360756127047,0.987962491327971,0.9520035891924877,0.9776471606431857,0.9725004569525891
RF,0.898750067912433,0.6652553834549393,0.6503549426992652,0.9873513550614575,0.7909213614262259,0.29105595691596614,0.9722233411130474,0.9853149063894767,0.9787772362739723,0.9928257438504087,0.9910370240970451,0.9457535787067455,0.7962473428806118,0.9291888665860334,0.9363662164824907,0.9674843219499882,0.7859573132091787,0.9432664041468393,0.9843207918957247,0.9527365052156401,0.21255247522660872,0.9885706988206767,0.982804672872821,0.8345518613014173,0.43263467749090123,0.9269327320429719,0.9876126580048827,0.9494702401420618,0.9781703523510075,0.973780592410829
SVM,0.9140779513509271,0.6825091003115347,0.6817057703341011,0.9833134469215823,0.7686959220949707,0.2457461534460073,0.9760790639156252,0.9851683082700877,0.9737909321462341,0.9921847293405419,0.9928718763064527,0.9474014743303665,0.7947864053654347,0.9293499567987054,0.9296695667172006,0.9703131566205304,0.7671251760569315,0.9535404638434063,0.9808762829856154,0.9593702973816678,0.16318679127524702,0.9904247767308721,0.9798644658092931,0.8489810664559494,0.470161415380948,0.9425634477942542,0.9877397214558468,0.9589784421372288,0.9781883117797037,0.977015674713374
Adaboost,0.8285109601223466,0.6035087338039924,0.6555957072627876,0.9789370119583477,0.7154402058447193,0.1830835714853603,0.9756198649937694,0.9717190944393448,0.9612336246481235,0.9886243305389876,0.9887927427992569,0.8948736726430975,0.7405764997390593,0.9159283998730207,0.9187719561038943,0.9392819300969109,0.7248040214554936,0.9015984437003134,0.9723161630430708,0.90967477297513,0.14161825594584213,0.986975854257162,0.9791468244508208,0.734555451314975,0.3927240930816584,0.8964729675329597,0.9830575539399566,0.9095110286244761,0.963902920783281,0.9478517494269127
GBDT,0.8947999271688383,0.62565323272665,0.6661633530541875,0.9861663575270484,0.7629760630716611,0.20582980377553425,0.9705337174500454,0.9840395540288798,0.9768246566659377,0.9886130256509407,0.9905794546371748,0.9418911005577202,0.772468173419619,0.9338481098373783,0.929720816438494,0.9662372603184352,0.7409508994995674,0.9388153322197622,0.9825082186001511,0.9512101596576695,0.25619972198382984,0.9905359532058906,0.9851156867980345,0.7980590006493944,0.40359871106381995,0.923760710196353,0.9855864349727572,0.9508719449411377,0.9776679122345348,0.9739188789061404
LGB,0.8808371916094982,0.6166407224901702,0.6639178862848754,0.9849188675186747,0.7458352919624642,0.14672674434924798,0.9715163784495058,0.9835608924304946,0.9743120103739441,0.9885797949539878,0.9876721614321966,0.9407337360205086,0.7664969137329842,0.9323053418545431,0.9277801041017945,0.9619183686043284,0.7334980217799261,0.9298236917816757,0.9849194352448523,0.9383554868205264,0.17783800643800637,0.9879309947783979,0.9813829765230657,0.7764940204865152,0.41527557788705655,0.9152258369189148,0.9877109916593456,0.9395637219590067,0.9760611424174351,0.969577949482256
