,AUROC,AUPRC,accuracy
0,0.811764984,0.30036129,0.939123377
1,0.735024126,0.258647258,0.955284553
2,0.780104511,0.264054695,0.948759007
3,0.71474811,0.247156723,0.943684634
4,0.77090856,0.270164318,0.946817083
