,AUROC,AUPRC,accuracy
0,0.772975398,0.448864727,0.942857143
1,0.695875727,0.160507959,0.964474679
2,0.761121795,0.252499565,0.965875371
3,0.845963901,0.514966686,0.950524738
4,0.804668305,0.439565276,0.952203137
