,AUROC,AUPRC,accuracy
0,0.692769272,0.314289523,0.845177665
1,0.702543655,0.357674568,0.888040712
2,0.750164716,0.401021213,0.887312187
3,0.783887237,0.500953552,0.900251467
4,0.720268215,0.428869867,0.887959866
