,AUROC,AUPRC,accuracy
0,0.871571814,0.630726562,0.889511202
1,0.887732396,0.784680555,0.81554878
2,0.897028337,0.797928026,0.828252033
3,0.896237113,0.766833028,0.828252033
4,0.898221872,0.731071347,0.844004065
