,AUROC,AUPRC,accuracy
0,0.870055517,0.455103477,0.929577465
1,0.83977173,0.235851502,0.905263158
2,0.881015038,0.459853789,0.933566434
3,0.892347601,0.410118818,0.930909091
4,0.896210407,0.610873783,0.971929825
