,AUROC,AUPRC,accuracy
0,0.850657308,0.491469985,0.9096
1,0.896433687,0.538752963,0.90755627
2,0.862464789,0.595351602,0.872727273
3,0.873015232,0.523287771,0.909379968
4,0.914976896,0.663896043,0.915213946
