,AUROC,AUPRC,accuracy
0,0.904214891,0.719862051,0.895401262
1,0.887264498,0.674590547,0.90678733
2,0.901327185,0.714110332,0.897686833
3,0.864938164,0.657802424,0.876344086
4,0.870925402,0.637769359,0.898305085
