,AUROC,AUPRC,accuracy
0,0.806597054,0.63696102,0.937365011
1,0.635945548,0.035707535,0.982596084
2,0.742309321,0.244398298,0.975088968
3,0.866349777,0.627902917,0.974856322
4,0.847010896,0.560065351,0.969219757
