,AUROC,AUPRC,accuracy
0,0.891829101,0.564647508,0.775147929
1,0.97110835,0.993495224,0.953046953
2,0.977961433,0.996705601,0.916749257
3,0.993062438,0.999922935,0.97254902
4,0.98911589,0.998920903,0.962745098
