,AUROC,AUPRC,accuracy
0,0.897114187,0.730236943,0.899280576
1,0.929446753,0.869729741,0.867966327
2,0.864380669,0.793846176,0.785556048
3,0.927786064,0.896294284,0.855624446
4,0.897959871,0.795988797,0.8409393
