,AUROC,AUPRC,accuracy
0,0.807928747,0.329951926,0.934293429
1,0.756002495,0.233436072,0.968325792
2,0.812476371,0.287583444,0.934397163
3,0.833696082,0.37436111,0.956289028
4,0.847537201,0.360049975,0.952846975
