,AUROC,AUPRC,accuracy
0,0.828397264,0.349949828,0.911901082
1,0.826850351,0.168984153,0.955745342
2,0.832653424,0.239613882,0.949695122
3,0.776099472,0.243736266,0.9377402
4,0.829098424,0.299812347,0.939417178
