,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.8738786809767893,0.9047597793858579,0.8066508313539192,0.8304872969596002,0.828761429758936,0.6055104984331867,0.8025470555316914
1,0.8694227493950801,0.8978575706486805,0.7857482185273159,0.8110599078341014,0.8127623845507976,0.5636746049071053,0.7810354708880967
2,0.8717237506813136,0.900467541604702,0.7995249406175772,0.8204255319148936,0.8225255972696246,0.5935570704496511,0.7961562970565702
3,0.8676021116976939,0.9012132513495347,0.7923990498812351,0.8196450680973999,0.8139344262295082,0.5752080706791056,0.7879070019579536
4,0.863963148365108,0.8914827072964218,0.7909738717339667,0.8122866894197952,0.80067283431455,0.5769089422949619,0.7894499016618621
