Experiment,AUROC,AUPRC,accuracy
0,0.7735942839391116,0.6255835536732176,0.6931216931216931
1,0.848779482603468,0.8743250565121491,0.7818181818181819
2,0.7933024972725778,0.8076976868265483,0.7349560513860717
3,0.7662317272479647,0.7932847224284061,0.7138047138047138
4,0.7852570403360473,0.8703454677487641,0.7662968099861304
