Experiment,AUROC,AUPRC,accuracy
0,0.684774,0.842582,0.268608
1,0.685414223,0.836344015,0.689320388
2,0.680616,0.847408,0.579288
3,0.685414,0.836344,0.68932
4,0.675552,0.841358,0.621359
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
