Experiment,AUROC,AUPRC,accuracy
0,0.7111127508854782,0.6828218044242003,0.6393939393939394
1,0.7384754834254144,0.8016661024214509,0.6504854368932039
2,0.6174405929801613,0.6683716090485408,0.5625
3,0.5528708133971292,0.42276687473001673,0.6925566343042071
4,0.6387881374013229,0.4853900838822581,0.6298932384341637
