Experiment,AUROC,AUPRC,accuracy
0,0.7203580562659847,0.7747162801280022,0.624561403508772
1,0.5988888888888888,0.8096269207087203,0.5509433962264151
2,0.6164772727272728,0.7240798560256156,0.5639097744360902
3,0.6700676372807519,0.6871272410730725,0.5773584905660377
4,0.644204280567917,0.7343747645021272,0.5991735537190083
