,AUROC,AUPRC,accuracy,f1,recall,mcc,gmean
0,0.6654228855721394,0.9706611392924197,0.9469964664310954,0.9726775956284153,0.996268656716418,0.16832140083336417,0.25771672519990085
1,0.8048218029350105,0.9785204105733062,0.9363957597173145,0.9671532846715328,1.0,0.0,0.0
2,0.5613026819923371,0.9404917793128672,0.9222614840989399,0.9595588235294118,1.0,0.0,0.0
3,0.6620722433460076,0.9549291542935229,0.9293286219081273,0.9633699633699634,1.0,0.0,0.0
4,0.7380597014925373,0.9780860651458646,0.9469964664310954,0.9727767695099818,1.0,0.0,0.0
