 ,AUROC,AUPRC,accuracy
0,0.98434616,0.994656081,0.950592885
1,0.986891443,0.995147937,0.964391691
2,0.975594718,0.989633685,0.947628458
3,0.988526825,0.99623845,0.956478734
4,0.984378192,0.993833652,0.946587537
