 ,AUROC,AUPRC,accuracy
0,0.91338107,0.676336442,0.91307815
1,0.92736196,0.657313228,0.919457735
2,0.875467433,0.61597054,0.89553429
3,0.924415225,0.625351162,0.917797287
4,0.914167804,0.684844991,0.916999202
