 ,AUROC,AUPRC,accuracy
0,0.797000805,0.807328212,0.715
1,0.694223791,0.706868279,0.628712871
2,0.799802372,0.841015238,0.698019802
3,0.727936032,0.654408607,0.653465347
4,0.766785502,0.780174876,0.741293532
