 ,AUROC,AUPRC,accuracy
0,0.749617347,0.510725133,0.896551724
1,0.736495586,0.499354049,0.86952862
2,0.786032924,0.529508496,0.900589722
3,0.773107886,0.566723387,0.896464646
4,0.764272432,0.439572307,0.899915896
