 ,AUROC,AUPRC,accuracy
0,0.802870409,0.891389569,0.719354839
1,0.843109415,0.900717046,0.754045307
2,0.788633242,0.839755105,0.732258065
3,0.792607174,0.861556912,0.703583062
4,0.796659946,0.837606836,0.74433657
